ORDER_ID,ITEM_ID,ORDER_DATE,EMP_ID,PROMOTION_ID,QTY_SOLD,UNIT_PRICE,UNIT_COST,DISCOUNT,CUSTOMER_ID
11250,211,19-Jan-14,27,0,1,26,22.8665,0,8941
11250,243,19-Jan-14,27,0,1,17,15.6455,0,8941
11250,266,19-Jan-14,27,0,1,13,12.035,0,8941
11250,292,19-Jan-14,27,0,1,14,14.5026,0,8941
11250,327,19-Jan-14,27,0,1,13,12.4308,0,8941
11250,350,19-Jan-14,27,0,1,13,11.3949,0,8941
11251,190,19-Jan-14,3,0,1,16,14.442,0,2540
11251,282,19-Jan-14,3,0,1,10,9.3231,0,2540
11252,19,19-Jan-14,14,0,1,8,6.162,0,6193
11252,45,19-Jan-14,14,0,1,5,4.108,0,6193
11252,81,19-Jan-14,14,0,1,16,12.324,0,6193
11252,135,19-Jan-14,14,0,1,150,123.1328,0,6193
11252,183,19-Jan-14,14,0,1,9,8.4245,0,6193
11252,214,19-Jan-14,14,0,1,13,12.035,0,6193
11252,277,19-Jan-14,14,0,1,15,14.5026,0,6193
11252,294,19-Jan-14,14,0,1,14,14.5026,0,6193
11252,338,19-Jan-14,14,0,1,15,14.5026,0,6193
11253,213,19-Jan-14,30,0,1,13,12.035,0,936
11253,294,19-Jan-14,30,0,1,14,14.5026,0,936
11254,26,19-Jan-14,1,0,1,12,8.216,0,4349
11254,34,19-Jan-14,1,0,1,6,4.108,0,4349
11254,36,19-Jan-14,1,0,1,5,4.108,0,4349
11254,135,19-Jan-14,1,0,1,150,123.1328,0,4349
11254,161,19-Jan-14,1,0,1,280,224.2776,0,4349
11254,223,19-Jan-14,1,0,1,9,8.4245,0,4349
11255,32,19-Jan-14,19,0,1,8,6.162,0,2670
11255,50,19-Jan-14,19,0,1,8,6.162,0,2670
11255,166,19-Jan-14,19,0,1,1000,806.9596,0,2670
11255,176,19-Jan-14,19,0,1,330,255.0608,0,2670
11255,184,19-Jan-14,19,0,1,11,9.628,0,2670
11255,206,19-Jan-14,19,0,1,13,12.035,0,2670
11255,275,19-Jan-14,19,0,1,19,16.5744,0,2670
11255,282,19-Jan-14,19,0,1,10,9.3231,0,2670
11255,299,19-Jan-14,19,0,1,13,11.3949,0,2670
11255,301,19-Jan-14,19,0,1,10,9.3231,0,2670
11256,51,19-Jan-14,11,0,1,3,3.081,0,9827
11256,221,19-Jan-14,11,0,1,21,18.0525,0,9827
11256,230,19-Jan-14,11,0,1,13,12.035,0,9827
11256,233,19-Jan-14,11,0,1,17,14.442,0,9827
11256,254,19-Jan-14,11,0,1,11,10.8315,0,9827
11256,271,19-Jan-14,11,0,1,14,13.4667,0,9827
11256,292,19-Jan-14,11,0,1,14,14.5026,0,9827
11257,182,19-Jan-14,28,0,1,13,12.035,0,9891
11257,202,19-Jan-14,28,0,1,13,12.035,0,9891
11257,229,19-Jan-14,28,0,1,13,12.035,0,9891
11257,243,19-Jan-14,28,0,1,17,15.6455,0,9891
11257,269,19-Jan-14,28,0,1,13,12.035,0,9891
11258,276,19-Jan-14,15,0,1,14,13.4667,0,8464
11259,58,19-Jan-14,11,0,1,8,6.162,0,7928
11259,79,19-Jan-14,11,0,1,11,8.216,0,7928
11259,114,19-Jan-14,11,0,1,280,228.6752,0,7928
11259,144,19-Jan-14,11,0,1,160,124.2322,0,7928
11259,202,19-Jan-14,11,0,1,13,12.035,0,7928
11259,224,19-Jan-14,11,0,1,17,15.6455,0,7928
11259,250,19-Jan-14,11,0,1,13,12.035,0,7928
11259,311,19-Jan-14,11,0,1,15,13.4667,0,7928
11259,333,19-Jan-14,11,0,1,10,10.359,0,7928
11260,52,19-Jan-14,14,0,1,8,6.162,0,9817
11260,81,19-Jan-14,14,0,1,16,12.324,0,9817
11260,82,19-Jan-14,14,0,1,12,9.243,0,9817
11260,203,19-Jan-14,14,0,1,20,18.0525,0,9817
11260,217,19-Jan-14,14,0,1,19,16.849,0,9817
11261,18,19-Jan-14,9,0,1,18,13.351,0,9640
11261,72,19-Jan-14,9,0,1,52,39.026,0,9640
11261,83,19-Jan-14,9,0,1,8,6.162,0,9640
11261,189,19-Jan-14,9,0,1,8,7.221,0,9640
11261,275,19-Jan-14,9,0,1,19,16.5744,0,9640
11261,278,19-Jan-14,9,0,1,8,7.2513,0,9640
11261,282,19-Jan-14,9,0,1,10,9.3231,0,9640
11262,40,19-Jan-14,28,0,1,5,4.108,0,7810
11262,96,19-Jan-14,28,0,1,100,78.0574,0,7810
11262,287,19-Jan-14,28,0,1,15,14.5026,0,7810
11262,318,19-Jan-14,28,0,1,10,10.359,0,7810
11263,7,19-Jan-14,30,0,1,18,13.351,0,1315
11263,334,19-Jan-14,30,0,1,10,10.359,0,1315
11263,351,19-Jan-14,30,0,1,13,10.359,0,1315
11263,355,19-Jan-14,30,0,1,13,10.359,0,1315
11264,88,19-Jan-14,13,0,1,11,8.216,0,3547
11264,130,19-Jan-14,13,0,1,130,101.1448,0,3547
11264,230,19-Jan-14,13,0,1,13,12.035,0,3547
11264,231,19-Jan-14,13,0,1,9,8.4245,0,3547
11264,233,19-Jan-14,13,0,1,17,14.442,0,3547
11264,251,19-Jan-14,13,0,1,9,8.4245,0,3547
11264,290,19-Jan-14,13,0,1,10,10.359,0,3547
11264,295,19-Jan-14,13,0,1,10,10.359,0,3547
11264,349,19-Jan-14,13,0,1,15,12.4308,0,3547
11265,9,19-Jan-14,27,0,1,11,8.216,0,1696
11265,20,19-Jan-14,27,0,1,19,13.351,0,1696
11265,53,19-Jan-14,27,0,1,10,8.216,0,1696
11265,100,19-Jan-14,27,0,1,350,270.4524,0,1696
11265,315,19-Jan-14,27,0,1,9,9.3231,0,1696
11265,324,19-Jan-14,27,0,1,15,14.5026,0,1696
11266,152,19-Jan-14,7,0,1,600,480.4378,0,3423
11266,183,19-Jan-14,7,0,1,9,8.4245,0,3423
11266,228,19-Jan-14,7,0,1,9,8.4245,0,3423
11266,235,19-Jan-14,7,0,1,13,12.035,0,3423
11266,243,19-Jan-14,7,0,1,17,15.6455,0,3423
11266,254,19-Jan-14,7,0,1,11,10.8315,0,3423
11266,277,19-Jan-14,7,0,1,15,14.5026,0,3423
11266,319,19-Jan-14,7,0,1,15,14.5026,0,3423
11267,32,19-Jan-14,5,0,1,8,6.162,0,1411
11267,115,19-Jan-14,5,0,1,900,740.9956,0,1411
11267,133,19-Jan-14,5,0,1,60,48.3736,0,1411
11267,182,19-Jan-14,5,0,1,13,12.035,0,1411
11267,196,19-Jan-14,5,0,1,13,12.035,0,1411
11267,214,19-Jan-14,5,0,1,13,12.035,0,1411
11267,272,19-Jan-14,5,0,1,14,14.5026,0,1411
11267,290,19-Jan-14,5,0,1,10,10.359,0,1411
11267,315,19-Jan-14,5,0,1,9,9.3231,0,1411
11268,17,19-Jan-14,27,0,1,11,8.216,0,1441
11268,79,19-Jan-14,27,0,1,11,8.216,0,1441
11268,186,19-Jan-14,27,0,1,17,14.442,0,1441
11268,255,19-Jan-14,27,0,1,9,8.4245,0,1441
11268,291,19-Jan-14,27,0,1,15,13.4667,0,1441
11268,292,19-Jan-14,27,0,1,14,14.5026,0,1441
11269,201,19-Jan-14,27,0,2,13,12.035,0,7046
11269,303,19-Jan-14,27,0,1,14,14.5026,0,7046
11269,355,19-Jan-14,27,0,1,13,10.359,0,7046
11269,358,19-Jan-14,27,0,1,13,11.3949,0,7046
11270,27,19-Jan-14,2,0,1,16,12.324,0,815
11270,33,19-Jan-14,2,0,1,8,6.162,0,815
11270,47,19-Jan-14,2,0,1,6,5.135,0,815
11270,59,19-Jan-14,2,0,1,15,11.297,0,815
11270,159,19-Jan-14,2,0,1,100,78.0574,0,815
11270,269,19-Jan-14,2,0,1,13,12.035,0,815
11270,316,19-Jan-14,2,0,1,10,10.359,0,815
11270,327,19-Jan-14,2,0,1,13,12.4308,0,815
11271,9,19-Jan-14,8,0,1,11,8.216,0,4059
11271,54,19-Jan-14,8,0,1,5,4.108,0,4059
11271,63,19-Jan-14,8,0,1,70,51.35,0,4059
11271,194,19-Jan-14,8,0,1,19,16.849,0,4059
11271,272,19-Jan-14,8,0,1,14,14.5026,0,4059
11271,310,19-Jan-14,8,0,1,21,17.6103,0,4059
11271,334,19-Jan-14,8,0,1,10,10.359,0,4059
11272,216,19-Jan-14,35,0,1,15,14.442,0,2203
11272,219,19-Jan-14,35,0,1,15,13.2385,0,2203
11272,220,19-Jan-14,35,0,1,12,10.8315,0,2203
11272,223,19-Jan-14,35,0,1,9,8.4245,0,2203
11272,265,19-Jan-14,35,0,1,17,15.6455,0,2203
11272,305,19-Jan-14,35,0,1,16,12.4308,0,2203
11272,328,19-Jan-14,35,0,1,15,13.4667,0,2203
11272,356,19-Jan-14,35,0,1,27,22.7898,0,2203
11273,218,19-Jan-14,4,0,1,17,15.6455,0,4987
11273,245,19-Jan-14,4,0,1,21,19.256,0,4987
11274,83,19-Jan-14,39,0,1,8,6.162,0,821
11274,196,19-Jan-14,39,0,1,13,12.035,0,821
11274,207,19-Jan-14,39,0,1,9,8.4245,0,821
11274,284,19-Jan-14,39,0,1,14,13.4667,0,821
11275,30,19-Jan-14,5,0,1,12,9.243,0,2757
11275,266,19-Jan-14,5,0,1,13,12.035,0,2757
11275,298,19-Jan-14,5,0,1,10,9.3231,0,2757
11276,4,19-Jan-14,19,0,1,35,25.675,0,5970
11276,47,19-Jan-14,19,0,1,6,5.135,0,5970
11276,69,19-Jan-14,19,0,1,34,25.675,0,5970
11276,187,19-Jan-14,19,0,1,9,8.4245,0,5970
11276,203,19-Jan-14,19,0,1,20,18.0525,0,5970
11276,216,19-Jan-14,19,0,1,15,14.442,0,5970
11276,271,19-Jan-14,19,0,1,14,13.4667,0,5970
11276,309,19-Jan-14,19,0,1,59,48.6873,0,5970
11276,341,19-Jan-14,19,0,1,16,14.5026,0,5970
11277,17,19-Jan-14,39,0,1,11,8.216,0,4579
11277,207,19-Jan-14,39,0,1,9,8.4245,0,4579
11277,248,19-Jan-14,39,0,1,13,12.035,0,4579
11277,283,19-Jan-14,39,0,1,9,8.2872,0,4579
11278,38,19-Jan-14,30,0,1,12,9.243,0,9049
11278,47,19-Jan-14,30,0,1,6,5.135,0,9049
11278,49,19-Jan-14,30,0,1,10,8.216,0,9049
11278,336,19-Jan-14,30,0,1,16,15.5385,0,9049
11279,44,19-Jan-14,38,0,1,11,8.216,0,6795
11279,287,19-Jan-14,38,0,1,15,14.5026,0,6795
11279,327,19-Jan-14,38,0,1,13,12.4308,0,6795
11280,9,19-Jan-14,14,0,1,11,8.216,0,6837
11280,32,19-Jan-14,14,0,1,8,6.162,0,6837
11280,212,19-Jan-14,14,0,1,17,15.6455,0,6837
11280,259,19-Jan-14,14,0,1,26,22.8665,0,6837
11280,318,19-Jan-14,14,0,1,10,10.359,0,6837
11281,55,19-Jan-14,1,0,1,8,6.162,0,7119
11282,57,19-Jan-14,2,0,1,10,8.216,0,4224
11282,194,19-Jan-14,2,0,1,19,16.849,0,4224
11282,240,19-Jan-14,2,0,1,13,12.035,0,4224
11282,324,19-Jan-14,2,0,1,15,14.5026,0,4224
11282,326,19-Jan-14,2,0,1,16,14.5026,0,4224
11283,36,19-Jan-14,4,0,1,5,4.108,0,6190
11283,57,19-Jan-14,4,0,1,10,8.216,0,6190
11283,171,19-Jan-14,4,0,1,600,474.9408,0,6190
11283,191,19-Jan-14,4,0,1,26,22.8665,0,6190
11283,195,19-Jan-14,4,0,1,9,8.4245,0,6190
11283,244,19-Jan-14,4,0,1,13,12.035,0,6190
11283,247,19-Jan-14,4,0,1,19,16.849,0,6190
11283,349,19-Jan-14,4,0,1,15,12.4308,0,6190
11284,346,19-Jan-14,31,0,1,13,10.359,0,1501
11285,81,19-Jan-14,18,0,1,16,12.324,0,6952
11285,230,19-Jan-14,18,0,1,13,12.035,0,6952
11285,231,19-Jan-14,18,0,1,9,8.4245,0,6952
11285,233,19-Jan-14,18,0,1,17,14.442,0,6952
11285,252,19-Jan-14,18,0,1,17,14.442,0,6952
11285,322,19-Jan-14,18,0,1,10,10.359,0,6952
11286,51,19-Jan-14,2,0,1,3,3.081,0,8678
11286,86,19-Jan-14,2,0,1,16,12.324,0,8678
11286,90,19-Jan-14,2,0,1,25,19.513,0,8678
11286,174,19-Jan-14,2,0,1,1200,936.6888,0,8678
11286,229,19-Jan-14,2,0,1,13,12.035,0,8678
11286,260,19-Jan-14,2,0,1,26,22.8665,0,8678
11286,323,19-Jan-14,2,0,1,15,13.4667,0,8678
11287,214,19-Jan-14,35,0,1,13,12.035,0,6899
11287,240,19-Jan-14,35,0,1,13,12.035,0,6899
11287,261,19-Jan-14,35,0,1,11,9.628,0,6899
11287,270,19-Jan-14,35,0,1,13,12.035,0,6899
11287,288,19-Jan-14,35,0,1,15,13.4667,0,6899
11288,186,19-Jan-14,17,0,1,17,14.442,0,4467
11288,228,19-Jan-14,17,0,1,9,8.4245,0,4467
11288,254,19-Jan-14,17,0,1,11,10.8315,0,4467
11288,275,19-Jan-14,17,0,1,19,16.5744,0,4467
11288,282,19-Jan-14,17,0,1,10,9.3231,0,4467
11288,300,19-Jan-14,17,0,1,15,13.4667,0,4467
11288,330,19-Jan-14,17,0,1,15,13.4667,0,4467
11288,333,19-Jan-14,17,0,1,10,10.359,0,4467
11289,30,19-Jan-14,28,0,1,12,9.243,0,353
11289,80,19-Jan-14,28,0,1,12,9.243,0,353
11289,108,19-Jan-14,28,0,1,230,178.1028,0,353
11289,183,19-Jan-14,28,0,1,9,8.4245,0,353
11289,237,19-Jan-14,28,0,1,13,12.035,0,353
11289,253,19-Jan-14,28,0,1,13,12.035,0,353
11289,285,19-Jan-14,28,0,1,14,13.4667,0,353
11289,337,19-Jan-14,28,0,1,15,13.4667,0,353
11289,345,19-Jan-14,28,0,1,12,11.3949,0,353
11289,346,19-Jan-14,28,0,1,13,10.359,0,353
11290,46,19-Jan-14,3,0,1,3,3.081,0,5604
11290,50,19-Jan-14,3,0,1,8,6.162,0,5604
11290,135,19-Jan-14,3,0,1,150,123.1328,0,5604
11291,234,19-Jan-14,11,0,1,17,15.6455,0,495
11292,21,19-Jan-14,13,0,1,13,10.27,0,7741
11292,213,19-Jan-14,13,0,1,13,12.035,0,7741
11292,215,19-Jan-14,13,0,1,13,12.035,0,7741
11292,240,19-Jan-14,13,0,1,13,12.035,0,7741
11293,158,19-Jan-14,28,0,1,200,155.0154,0,2009
11293,219,19-Jan-14,28,0,1,15,13.2385,0,2009
11293,246,19-Jan-14,28,0,1,17,14.442,0,2009
11293,253,19-Jan-14,28,0,1,13,12.035,0,2009
11293,277,19-Jan-14,28,0,1,15,14.5026,0,2009
11293,280,19-Jan-14,28,0,1,10,10.359,0,2009
11293,307,19-Jan-14,28,0,1,13,10.359,0,2009
11294,43,19-Jan-14,33,0,1,14,10.27,0,8172
11294,45,19-Jan-14,33,0,1,5,4.108,0,8172
11294,126,19-Jan-14,33,0,1,100,78.0574,0,8172
11294,200,19-Jan-14,33,0,1,13,12.035,0,8172
11294,236,19-Jan-14,33,0,1,9,8.4245,0,8172
11294,247,19-Jan-14,33,0,1,19,16.849,0,8172
11294,252,19-Jan-14,33,0,1,17,14.442,0,8172
11294,317,19-Jan-14,33,0,1,15,14.5026,0,8172
11294,319,19-Jan-14,33,0,1,15,14.5026,0,8172
11294,329,19-Jan-14,33,0,1,14,13.4667,0,8172
11295,10,19-Jan-14,36,0,1,11,8.216,0,3006
11295,39,19-Jan-14,36,0,1,9,7.189,0,3006
11295,62,19-Jan-14,36,0,1,81,61.62,0,3006
11295,197,19-Jan-14,36,0,1,9,8.4245,0,3006
11295,209,19-Jan-14,36,0,1,13,12.035,0,3006
11295,228,19-Jan-14,36,0,1,9,8.4245,0,3006
11295,351,19-Jan-14,36,0,1,13,10.359,0,3006
11295,356,19-Jan-14,36,0,1,27,22.7898,0,3006
11296,179,19-Jan-14,15,0,1,250,196.7926,0,2801
11296,267,19-Jan-14,15,0,1,26,22.8665,0,2801
11296,287,19-Jan-14,15,0,1,15,14.5026,0,2801
11296,303,19-Jan-14,15,0,1,14,14.5026,0,2801
11297,122,19-Jan-14,5,0,1,60,48.3736,0,1551
11297,262,19-Jan-14,5,0,1,34,31.291,0,1551
11297,272,19-Jan-14,5,0,1,14,14.5026,0,1551
11297,278,19-Jan-14,5,0,1,8,7.2513,0,1551
11297,328,19-Jan-14,5,0,1,15,13.4667,0,1551
11298,13,19-Jan-14,2,0,1,28,20.54,0,3444
11298,86,19-Jan-14,2,0,1,16,12.324,0,3444
11299,31,19-Jan-14,9,0,1,4,3.081,0,6428
11299,35,19-Jan-14,9,0,1,8,6.162,0,6428
11299,246,19-Jan-14,9,0,1,17,14.442,0,6428
11300,31,19-Jan-14,5,0,1,4,3.081,0,8371
11300,257,19-Jan-14,5,0,1,26,22.8665,0,8371
11300,278,19-Jan-14,5,0,1,8,7.2513,0,8371
11300,283,19-Jan-14,5,0,1,9,8.2872,0,8371
11300,322,19-Jan-14,5,0,1,10,10.359,0,8371
11301,222,19-Jan-14,35,0,1,13,12.035,0,8782
11302,46,19-Jan-14,3,0,1,3,3.081,0,668
11302,136,19-Jan-14,3,0,1,400,326.5218,0,668
11302,157,19-Jan-14,3,0,1,130,103.3436,0,668
11302,215,19-Jan-14,3,0,1,13,12.035,0,668
11303,61,19-Jan-14,36,0,1,15,11.297,0,3353
11303,207,19-Jan-14,36,0,1,9,8.4245,0,3353
11303,285,19-Jan-14,36,0,1,14,13.4667,0,3353
11303,329,19-Jan-14,36,0,1,14,13.4667,0,3353
11303,335,19-Jan-14,36,0,1,15,13.4667,0,3353
11304,193,19-Jan-14,25,0,1,14,13.2385,0,9004
11304,317,19-Jan-14,25,0,1,15,14.5026,0,9004
11304,324,19-Jan-14,25,0,1,15,14.5026,0,9004
11305,46,19-Jan-14,27,0,1,3,3.081,0,6429
11305,56,19-Jan-14,27,0,1,15,11.297,0,6429
11305,78,19-Jan-14,27,0,1,13,9.243,0,6429
11305,170,19-Jan-14,27,0,1,200,156.1148,0,6429
11305,224,19-Jan-14,27,0,1,17,15.6455,0,6429
11305,250,19-Jan-14,27,0,1,13,12.035,0,6429
11305,298,19-Jan-14,27,0,1,10,9.3231,0,6429
11305,342,19-Jan-14,27,0,1,15,13.4667,0,6429
11306,55,19-Jan-14,7,0,1,8,6.162,0,5158
11306,71,19-Jan-14,7,0,1,12,8.216,0,5158
11306,177,19-Jan-14,7,0,1,900,721.2064,0,5158
11306,204,19-Jan-14,7,0,1,17,15.6455,0,5158
11306,221,19-Jan-14,7,0,1,21,18.0525,0,5158
11306,240,19-Jan-14,7,0,1,13,12.035,0,5158
11306,266,19-Jan-14,7,0,1,13,12.035,0,5158
11306,306,19-Jan-14,7,0,1,16,14.5026,0,5158
11307,3,19-Jan-14,4,0,1,6,5.135,0,4164
11307,37,19-Jan-14,4,0,1,8,6.162,0,4164
11307,173,19-Jan-14,4,0,1,350,278.1482,0,4164
11307,308,19-Jan-14,4,0,1,15,12.4308,0,4164
11308,253,19-Jan-14,8,0,1,13,12.035,0,618
11309,333,19-Jan-14,13,0,1,10,10.359,0,272
11310,42,19-Jan-14,19,0,1,10,8.216,0,8243
11310,46,19-Jan-14,19,0,1,3,3.081,0,8243
11310,327,19-Jan-14,19,0,1,13,12.4308,0,8243
11311,33,19-Jan-14,20,0,1,8,6.162,0,3026
11311,138,19-Jan-14,20,0,1,170,135.2262,0,3026
11311,181,19-Jan-14,20,0,1,20,18.0525,0,3026
11311,236,19-Jan-14,20,0,1,9,8.4245,0,3026
11311,239,19-Jan-14,20,0,1,13,12.035,0,3026
11311,245,19-Jan-14,20,0,1,21,19.256,0,3026
11311,257,19-Jan-14,20,0,1,26,22.8665,0,3026
11311,293,19-Jan-14,20,0,1,10,9.3231,0,3026
11311,311,19-Jan-14,20,0,1,15,13.4667,0,3026
11312,184,19-Jan-14,39,0,1,11,9.628,0,2789
11312,186,19-Jan-14,39,0,1,17,14.442,0,2789
11312,243,19-Jan-14,39,0,1,17,15.6455,0,2789
11313,19,19-Jan-14,1,0,1,8,6.162,0,2593
11313,199,19-Jan-14,1,0,1,13,12.035,0,2593
11313,230,19-Jan-14,1,0,1,13,12.035,0,2593
11313,233,19-Jan-14,1,0,1,17,14.442,0,2593
11313,324,19-Jan-14,1,0,1,15,14.5026,0,2593
11314,23,19-Jan-14,5,0,1,13,9.243,0,5062
11314,32,19-Jan-14,5,0,1,8,6.162,0,5062
11314,182,19-Jan-14,5,0,1,13,12.035,0,5062
11314,256,19-Jan-14,5,0,1,17,15.6455,0,5062
11314,316,19-Jan-14,5,0,1,10,10.359,0,5062
11314,319,19-Jan-14,5,0,1,15,14.5026,0,5062
11315,34,19-Jan-14,13,0,1,6,4.108,0,6022
11315,300,19-Jan-14,13,0,1,15,13.4667,0,6022
11316,17,19-Jan-14,36,0,1,11,8.216,0,9577
11316,208,19-Jan-14,36,0,1,13,12.035,0,9577
11316,225,19-Jan-14,36,0,1,20,18.0525,0,9577
11316,266,19-Jan-14,36,0,1,13,12.035,0,9577
11316,271,19-Jan-14,36,0,1,14,13.4667,0,9577
11316,292,19-Jan-14,36,0,1,14,14.5026,0,9577
11317,72,19-Jan-14,8,0,1,52,39.026,0,5924
11317,162,19-Jan-14,8,0,1,230,187.9974,0,5924
11317,220,19-Jan-14,8,0,1,12,10.8315,0,5924
11317,223,19-Jan-14,8,0,1,9,8.4245,0,5924
11317,225,19-Jan-14,8,0,1,20,18.0525,0,5924
11317,227,19-Jan-14,8,0,1,13,12.035,0,5924
11317,251,19-Jan-14,8,0,1,9,8.4245,0,5924
11317,296,19-Jan-14,8,0,1,13,13.4667,0,5924
11317,302,19-Jan-14,8,0,1,13,10.359,0,5924
11317,342,19-Jan-14,8,0,1,15,13.4667,0,5924
11318,49,19-Jan-14,31,0,1,10,8.216,0,1658
11318,178,19-Jan-14,31,0,1,400,325.4224,0,1658
11318,193,19-Jan-14,31,0,1,14,13.2385,0,1658
11318,307,19-Jan-14,31,0,1,13,10.359,0,1658
11319,1,19-Jan-14,18,0,1,46,32.864,0,2720
11319,32,19-Jan-14,18,0,1,8,6.162,0,2720
11319,188,19-Jan-14,18,0,1,13,12.035,0,2720
11319,201,19-Jan-14,18,0,1,13,12.035,0,2720
11319,238,19-Jan-14,18,0,1,12,9.628,0,2720
11319,266,19-Jan-14,18,0,1,13,12.035,0,2720
11319,287,19-Jan-14,18,0,1,15,14.5026,0,2720
11319,337,19-Jan-14,18,0,1,15,13.4667,0,2720
11319,339,19-Jan-14,18,0,1,13,12.4308,0,2720
11320,331,19-Jan-14,16,0,1,10,10.359,0,760
11320,332,19-Jan-14,16,0,1,16,15.5385,0,760
11321,37,19-Jan-14,36,0,1,8,6.162,0,1744
11321,175,19-Jan-14,36,0,1,500,403.4798,0,1744
11321,192,19-Jan-14,36,0,1,13,12.035,0,1744
11321,217,19-Jan-14,36,0,1,19,16.849,0,1744
11321,254,19-Jan-14,36,0,1,11,10.8315,0,1744
11321,271,19-Jan-14,36,0,1,14,13.4667,0,1744
11321,329,19-Jan-14,36,0,1,14,13.4667,0,1744
11321,340,19-Jan-14,36,0,1,16,14.5026,0,1744
11322,58,19-Jan-14,10,0,1,8,6.162,0,1417
11322,165,19-Jan-14,10,0,1,999,797.065,0,1417
11322,223,19-Jan-14,10,0,1,9,8.4245,0,1417
11322,266,19-Jan-14,10,0,1,13,12.035,0,1417
11322,305,19-Jan-14,10,0,1,16,12.4308,0,1417
11323,45,20-Jan-14,30,0,1,5,4.108,0,1115
11323,139,20-Jan-14,30,0,1,130,105.5424,0,1115
11324,24,20-Jan-14,1,0,1,12,9.243,0,6687
11324,244,20-Jan-14,1,0,1,13,12.035,0,6687
11324,246,20-Jan-14,1,0,1,17,14.442,0,6687
11324,319,20-Jan-14,1,0,1,15,14.5026,0,6687
11324,324,20-Jan-14,1,0,1,15,14.5026,0,6687
11325,205,20-Jan-14,9,0,1,13,12.035,0,6818
11326,10,20-Jan-14,8,0,1,11,8.216,0,3303
11326,39,20-Jan-14,8,0,1,9,7.189,0,3303
11326,148,20-Jan-14,8,0,1,98,78.0574,0,3303
11326,238,20-Jan-14,8,0,1,12,9.628,0,3303
11326,270,20-Jan-14,8,0,1,13,12.035,0,3303
11326,280,20-Jan-14,8,0,1,10,10.359,0,3303
11326,326,20-Jan-14,8,0,1,16,14.5026,0,3303
11326,338,20-Jan-14,8,0,1,15,14.5026,0,3303
11326,341,20-Jan-14,8,0,1,16,14.5026,0,3303
11327,99,20-Jan-14,27,0,1,500,406.778,0,8965
11327,155,20-Jan-14,27,0,1,300,244.0668,0,8965
11327,204,20-Jan-14,27,0,1,17,15.6455,0,8965
11327,213,20-Jan-14,27,0,1,13,12.035,0,8965
11327,293,20-Jan-14,27,0,1,10,9.3231,0,8965
11328,292,20-Jan-14,2,0,1,14,14.5026,0,8770
11328,326,20-Jan-14,2,0,1,16,14.5026,0,8770
11329,270,20-Jan-14,27,0,1,13,12.035,0,8030
11329,323,20-Jan-14,27,0,1,15,13.4667,0,8030
11330,30,20-Jan-14,39,0,1,12,9.243,0,7242
11330,97,20-Jan-14,39,0,1,80,64.8646,0,7242
11330,134,20-Jan-14,39,0,1,69,56.0694,0,7242
11330,149,20-Jan-14,39,0,1,600,465.0462,0,7242
11330,199,20-Jan-14,39,0,1,13,12.035,0,7242
11330,219,20-Jan-14,39,0,1,15,13.2385,0,7242
11330,310,20-Jan-14,39,0,1,21,17.6103,0,7242
11330,312,20-Jan-14,39,0,1,10,8.2872,0,7242
11331,40,20-Jan-14,12,0,1,5,4.108,0,1822
11331,48,20-Jan-14,12,0,1,23,17.459,0,1822
11331,182,20-Jan-14,12,0,1,13,12.035,0,1822
11331,205,20-Jan-14,12,0,1,13,12.035,0,1822
11331,253,20-Jan-14,12,0,1,13,12.035,0,1822
11331,272,20-Jan-14,12,0,1,14,14.5026,0,1822
11332,222,20-Jan-14,4,0,1,13,12.035,0,1926
11332,262,20-Jan-14,4,0,1,34,31.291,0,1926
11333,153,20-Jan-14,17,0,1,15,12.0934,0,8539
11333,168,20-Jan-14,17,0,1,180,145.1208,0,8539
11333,184,20-Jan-14,17,0,1,11,9.628,0,8539
11333,225,20-Jan-14,17,0,1,20,18.0525,0,8539
11333,227,20-Jan-14,17,0,1,13,12.035,0,8539
11333,297,20-Jan-14,17,0,1,14,13.4667,0,8539
11333,302,20-Jan-14,17,0,1,13,10.359,0,8539
11333,324,20-Jan-14,17,0,1,15,14.5026,0,8539
11333,333,20-Jan-14,17,0,1,10,10.359,0,8539
11334,144,20-Jan-14,39,0,1,160,124.2322,0,8498
11335,33,20-Jan-14,14,0,1,8,6.162,0,6939
11335,114,20-Jan-14,14,0,1,280,228.6752,0,6939
11335,214,20-Jan-14,14,0,1,13,12.035,0,6939
11335,272,20-Jan-14,14,0,1,14,14.5026,0,6939
11335,301,20-Jan-14,14,0,1,10,9.3231,0,6939
11335,346,20-Jan-14,14,0,1,13,10.359,0,6939
11336,144,20-Jan-14,13,0,1,160,124.2322,0,2133
11336,146,20-Jan-14,13,0,1,650,521.1156,0,2133
11337,184,20-Jan-14,1,0,1,11,9.628,0,5913
11337,185,20-Jan-14,1,0,1,9,8.4245,0,5913
11337,219,20-Jan-14,1,0,1,15,13.2385,0,5913
11338,28,20-Jan-14,39,0,1,18,13.351,0,2075
11338,66,20-Jan-14,39,0,1,12,9.243,0,2075
11338,145,20-Jan-14,39,0,1,604,479.3384,0,2075
11338,180,20-Jan-14,39,0,1,170,133.0274,0,2075
11338,322,20-Jan-14,39,0,1,10,10.359,0,2075
11339,47,20-Jan-14,30,0,1,6,5.135,0,4436
11339,242,20-Jan-14,30,0,1,18,16.849,0,4436
11339,257,20-Jan-14,30,0,1,26,22.8665,0,4436
